transaction_id,investor_id,scheme_code,transaction_type,transaction_date,amount,nav_at_transaction,units
TXN499947,INV0110,119551,Purchase,2022-05-14,50000,101.4747,492.7337
TXN260221,INV0142,119364,Redemption,2021-11-19,10000,183.0235,54.6378
TXN420704,INV0117,118989,SIP,2023-03-17,5000,43.5726,114.751
TXN604201,INV0019,118778,SIP,2020-07-13,10000,172.8192,57.8639
TXN262240,INV0049,120465,Purchase,2019-02-22,1000,170.8574,5.8528
TXN860579,INV0096,118778,Switch In,2023-07-16,25000,84.739,295.0235
TXN878246,INV0096,118989,Switch In,2024-06-28,5000,80.7816,61.8953
TXN716886,INV0019,120841,Switch In,2019-06-09,25000,81.8661,305.3767
TXN693083,INV0042,120503,Redemption,2023-11-23,5000,167.9369,29.7731
TXN888086,INV0185,120841,SIP,2024-09-18,50000,171.3811,291.7475
TXN821933,INV0095,120465,Purchase,2023-04-28,25000,86.0528,290.5193
TXN358779,INV0063,118989,Switch In,2019-05-22,25000,130.7404,191.2186
TXN840880,INV0174,125497,Purchase,2020-08-28,25000,53.6186,466.2561
TXN577595,INV0175,120841,Redemption,2021-11-07,10000,109.6924,91.164
TXN706435,INV0170,119092,Redemption,2019-02-20,10000,199.7948,50.0514
TXN196789,INV0165,120503,Switch In,2023-06-17,50000,57.0027,877.1514
TXN643725,INV0049,119364,Switch In,2020-11-10,500,191.0856,2.6166
TXN825443,INV0078,118989,Switch Out,2024-12-23,2500,170.1233,14.6952
TXN422939,INV0188,118989,Switch In,2019-12-31,10000,195.2765,51.2094
TXN700426,INV0199,120503,SIP,2020-08-07,25000,60.5284,413.0293
TXN319703,INV0192,120841,Switch In,2022-06-15,25000,66.2981,377.0847
TXN956046,INV0126,119551,Purchase,2020-02-01,1000,32.8674,30.4253
TXN830140,INV0107,120503,Switch Out,2023-09-04,50000,153.1993,326.3722
TXN551883,INV0044,120841,Redemption,2023-03-15,25000,139.4961,179.2165
TXN240857,INV0051,118632,Switch In,2021-01-15,25000,60.2711,414.7925
TXN572552,INV0146,118778,Redemption,2021-01-30,500,164.4946,3.0396
TXN886343,INV0047,119092,Redemption,2021-11-28,500,80.8632,6.1833
TXN757286,INV0160,118989,Purchase,2020-11-11,5000,52.9492,94.4301
TXN189870,INV0097,120503,Purchase,2022-02-07,2500,101.8357,24.5493
TXN131107,INV0150,120503,Redemption,2024-05-11,2500,45.4649,54.9875
TXN897477,INV0026,120465,Purchase,2019-09-08,25000,74.7514,334.4419
TXN107577,INV0171,120841,Switch Out,2019-06-21,50000,93.1267,536.903
TXN647707,INV0002,120503,Switch In,2024-10-31,1000,174.8169,5.7203
TXN596219,INV0194,120841,SIP,2023-10-26,5000,164.7333,30.3521
TXN814982,INV0088,125497,SIP,2021-09-08,2500,105.2682,23.7489
TXN517827,INV0097,125497,Switch Out,2019-08-23,25000,153.1778,163.209
TXN446297,INV0026,125497,Purchase,2024-02-15,50000,126.6704,394.7252
TXN976002,INV0036,118989,Purchase,2020-05-18,25000,87.9431,284.2747
TXN833232,INV0193,118778,Redemption,2023-02-18,2500,153.3986,16.2974
TXN819517,INV0169,120465,Switch In,2024-10-10,10000,146.1949,68.4018
TXN297064,INV0001,118989,SIP,2019-03-10,25000,135.2461,184.8482
TXN147976,INV0189,125497,SIP,2023-12-25,50000,135.0524,370.2267
TXN608072,INV0103,119092,Switch Out,2019-11-30,10000,146.1069,68.443
TXN599250,INV0169,125497,Purchase,2023-04-26,5000,95.3727,52.4259
TXN304553,INV0183,120841,Redemption,2024-10-31,10000,177.7429,56.261
TXN998422,INV0184,119364,Switch Out,2019-05-11,50000,57.5923,868.1716
TXN935527,INV0023,118632,SIP,2024-03-27,5000,180.2605,27.7376
TXN221297,INV0124,118632,Switch Out,2021-09-13,5000,88.1879,56.6971
TXN278711,INV0193,119092,Purchase,2020-03-08,1000,51.2554,19.5101
TXN130641,INV0042,118989,SIP,2023-04-20,25000,132.0047,189.3872
TXN854109,INV0066,120841,Switch In,2020-05-19,1000,93.9177,10.6476
TXN764323,INV0186,118632,Switch In,2020-01-06,10000,168.635,59.2997
TXN334677,INV0148,125497,Switch Out,2019-09-22,50000,103.2335,484.3389
TXN852293,INV0191,125497,Switch In,2023-11-25,5000,143.6556,34.8055
TXN371679,INV0030,119092,SIP,2019-12-26,1000,82.4039,12.1353
TXN456765,INV0190,120503,Switch Out,2021-02-09,500,65.6069,7.6211
TXN485600,INV0033,120503,SIP,2023-04-07,10000,95.9683,104.2011
TXN101760,INV0080,119364,Purchase,2021-02-16,25000,133.1573,187.7479
TXN435169,INV0198,118989,SIP,2020-06-01,5000,141.6809,35.2906
TXN730841,INV0152,118778,Redemption,2020-03-12,25000,128.2951,194.8632
TXN664441,INV0118,118989,SIP,2020-08-15,500,197.9695,2.5256
TXN329537,INV0128,120841,Switch In,2020-08-26,50000,147.4853,339.0168
TXN252956,INV0192,119364,Purchase,2022-08-04,2500,188.3583,13.2726
TXN822049,INV0032,120841,SIP,2024-05-13,10000,50.0486,199.8058
TXN405654,INV0181,119092,Switch In,2019-08-29,5000,40.4334,123.6601
TXN968100,INV0184,125497,Redemption,2021-07-10,1000,82.8691,12.0672
TXN913735,INV0046,119551,Switch In,2023-05-24,50000,53.2201,939.4947
TXN791274,INV0041,120841,Purchase,2023-05-26,50000,119.3976,418.7689
TXN810828,INV0122,125497,SIP,2023-05-23,5000,118.2268,42.2916
TXN653485,INV0187,118989,SIP,2022-03-02,500,127.758,3.9136
TXN997845,INV0141,119092,Switch In,2020-02-03,25000,156.6887,159.552
TXN888808,INV0149,118632,Purchase,2022-05-30,2500,195.126,12.8122
TXN271646,INV0148,120465,Redemption,2023-12-15,25000,179.304,139.428
TXN251857,INV0054,120465,Redemption,2021-03-12,2500,50.1224,49.8779
TXN861221,INV0148,119551,Purchase,2020-08-27,2500,87.5473,28.556
TXN812449,INV0044,118989,Purchase,2020-01-29,5000,73.4899,68.0366
TXN288358,INV0014,125497,Purchase,2024-10-12,5000,60.059,83.2515
TXN554894,INV0039,125497,Switch In,2021-09-30,10000,122.6032,81.5639
TXN352555,INV0102,119551,Switch In,2022-05-24,500,124.0549,4.0305
TXN784507,INV0191,119364,Switch In,2020-01-03,1000,68.6316,14.5705
TXN957939,INV0167,120465,Switch In,2022-02-01,50000,151.0225,331.0765
TXN112166,INV0031,120465,Purchase,2019-12-05,2500,154.5954,16.1712
TXN772566,INV0172,120503,Switch Out,2021-07-10,5000,33.5666,148.9576
TXN700815,INV0147,119551,Switch In,2022-01-26,10000,97.2788,102.7973
TXN721678,INV0047,120503,Switch In,2024-06-06,50000,181.3239,275.7496
TXN699180,INV0033,118989,Purchase,2022-08-25,2500,118.4542,21.1052
TXN933853,INV0138,120503,Redemption,2023-07-19,25000,89.0967,280.594
TXN683071,INV0138,119551,Switch Out,2024-06-24,5000,73.1249,68.3762
TXN977809,INV0150,120503,Switch Out,2020-05-23,10000,71.3703,140.1143
TXN223025,INV0047,119092,Switch Out,2021-01-07,25000,46.9606,532.3612
TXN568957,INV0081,119551,Purchase,2019-06-10,10000,168.9285,59.1966
TXN316247,INV0168,118632,Redemption,2019-12-26,10000,44.7318,223.5546
TXN992810,INV0193,118778,Purchase,2019-12-13,2500,79.6901,31.3715
TXN413081,INV0094,120503,Switch Out,2020-12-03,10000,37.7649,264.7961
TXN100089,INV0064,118989,SIP,2019-07-09,25000,162.8357,153.529
TXN407648,INV0169,118778,Switch Out,2023-12-28,50000,36.6782,1363.2076
TXN614266,INV0178,118632,SIP,2024-11-10,10000,82.4112,121.3427
TXN664353,INV0131,125497,Redemption,2020-02-10,10000,127.4606,78.4556
TXN138518,INV0049,119551,Redemption,2022-05-12,1000,99.6254,10.0376
TXN731394,INV0142,119092,Redemption,2023-01-10,1000,77.9861,12.8228
TXN864521,INV0160,120841,Switch In,2019-11-01,1000,76.7821,13.0239
TXN373336,INV0098,118778,Redemption,2023-06-27,2500,165.6244,15.0944
TXN366526,INV0174,120465,Switch In,2020-08-09,500,195.5763,2.5565
TXN173985,INV0162,118778,SIP,2021-02-28,1000,89.167,11.2149
TXN789247,INV0166,125497,Switch Out,2020-11-02,10000,36.6547,272.8163
TXN260947,INV0081,118989,Switch In,2023-04-02,50000,36.2162,1380.5976
TXN359520,INV0020,119551,SIP,2020-05-25,10000,159.0663,62.8669
TXN817204,INV0141,118778,Switch In,2019-09-28,500,123.9029,4.0354
TXN193296,INV0093,125497,SIP,2022-01-24,25000,163.2108,153.1761
TXN936865,INV0058,118632,SIP,2019-02-10,50000,148.5745,336.5315
TXN333020,INV0097,120503,Purchase,2020-05-20,5000,184.2761,27.1332
TXN863706,INV0079,118632,Switch Out,2024-06-28,10000,180.5901,55.374
TXN465848,INV0180,120503,Switch Out,2022-03-01,10000,164.0157,60.9698
TXN736975,INV0026,118778,Purchase,2020-11-30,2500,110.7822,22.5668
TXN508486,INV0047,125497,SIP,2024-12-17,50000,82.3815,606.9324
TXN990901,INV0104,118778,Switch In,2020-06-06,10000,116.1946,86.0625
TXN820013,INV0132,120841,Redemption,2020-06-01,500,115.3522,4.3346
TXN695130,INV0189,118632,SIP,2019-08-05,5000,133.7468,37.3841
TXN915297,INV0064,125497,Switch Out,2023-09-10,25000,61.6366,405.6032
TXN560282,INV0091,120465,Switch In,2024-08-19,1000,141.4554,7.0694
TXN548544,INV0134,120841,Redemption,2022-06-04,2500,107.6222,23.2294
TXN526261,INV0198,120503,SIP,2020-01-05,2500,135.4348,18.4591
TXN865411,INV0062,120503,Purchase,2020-11-07,500,70.7328,7.0689
TXN188693,INV0191,119364,SIP,2024-07-11,500,103.8471,4.8148
TXN809920,INV0131,119551,Redemption,2024-05-18,5000,65.7342,76.0639
TXN818402,INV0174,120465,Switch Out,2020-05-25,10000,178.8019,55.9278
TXN746223,INV0049,118989,Purchase,2023-10-07,500,112.9534,4.4266
TXN461822,INV0063,118778,Switch Out,2019-06-23,25000,68.2468,366.3175
TXN276718,INV0173,119364,Switch Out,2021-07-10,5000,37.0055,135.1151
TXN484880,INV0035,118632,Switch Out,2022-12-18,500,144.8756,3.4512
TXN619577,INV0098,119551,Redemption,2023-03-09,5000,66.4896,75.1997
TXN812049,INV0064,120503,Switch Out,2020-04-27,2500,198.229,12.6117
TXN606592,INV0076,120841,SIP,2021-05-22,2500,120.7291,20.7075
TXN761836,INV0146,119551,Switch In,2021-06-09,25000,79.1261,315.9514
TXN640571,INV0010,120841,Switch In,2024-06-22,25000,141.8052,176.2982
TXN106177,INV0158,119551,Switch In,2022-09-07,2500,76.7874,32.5574
TXN212369,INV0002,120841,SIP,2021-02-01,2500,169.4466,14.7539
TXN109294,INV0026,118989,Switch In,2024-07-08,2500,82.4001,30.3398
TXN654797,INV0132,119092,Redemption,2023-08-10,500,198.0021,2.5252
TXN107246,INV0040,120503,SIP,2021-07-15,5000,132.8746,37.6295
TXN492491,INV0077,120465,SIP,2023-10-21,5000,173.5499,28.8102
TXN950965,INV0069,118632,Purchase,2023-12-02,10000,42.3786,235.9682
TXN246668,INV0091,120465,Switch In,2019-01-24,1000,89.2109,11.2094
TXN843670,INV0051,125497,Purchase,2021-02-15,50000,155.3728,321.8066
TXN240173,INV0102,120841,Switch In,2022-09-18,500,141.36,3.5371
TXN798566,INV0051,119551,Switch In,2021-12-24,1000,63.0213,15.8677
TXN612824,INV0141,120503,Switch In,2020-06-05,5000,90.5545,55.2154
TXN901523,INV0200,125497,Switch In,2024-08-17,50000,74.7854,668.5797
TXN215063,INV0028,118989,Purchase,2020-05-31,1000,134.2729,7.4475
TXN624288,INV0004,118632,Redemption,2019-08-02,2500,88.5766,28.2242
TXN726090,INV0189,125497,Purchase,2023-11-15,5000,82.5392,60.5773
TXN395932,INV0125,120465,Purchase,2023-10-23,2500,65.2543,38.3117
TXN259903,INV0187,119092,Switch Out,2021-02-04,10000,99.5346,100.4676
TXN903972,INV0030,119092,SIP,2021-10-10,2500,63.2354,39.5348
TXN596912,INV0181,118989,Purchase,2024-08-19,1000,193.6368,5.1643
TXN297833,INV0152,119364,Redemption,2021-07-28,1000,56.2653,17.7729
TXN520775,INV0010,120503,SIP,2021-02-26,1000,185.2618,5.3978
TXN118519,INV0158,118632,Redemption,2020-01-08,5000,102.8404,48.619
TXN527082,INV0135,119551,SIP,2021-08-05,5000,94.2372,53.0576
TXN546772,INV0123,119092,Purchase,2024-09-19,2500,69.3244,36.0623
TXN154164,INV0078,118989,Purchase,2022-01-07,25000,138.0786,181.0563
TXN468075,INV0183,125497,Switch In,2021-10-08,2500,146.5398,17.0602
TXN290580,INV0011,125497,Purchase,2019-08-02,500,109.4871,4.5667
TXN399176,INV0121,125497,SIP,2020-02-17,1000,39.4702,25.3356
TXN364516,INV0126,118989,SIP,2022-10-01,1000,186.1467,5.3721
TXN201593,INV0172,120841,Purchase,2020-06-17,500,196.656,2.5425
TXN877301,INV0093,125497,Switch Out,2024-12-06,2500,103.2774,24.2067
TXN349825,INV0167,119364,SIP,2021-05-10,2500,134.3223,18.612
TXN191468,INV0028,119364,Redemption,2020-05-07,5000,106.5508,46.926
TXN786141,INV0049,119551,Redemption,2023-12-31,10000,84.7195,118.0366
TXN673129,INV0159,120503,SIP,2022-05-19,500,43.1442,11.589
TXN311811,INV0137,120465,Redemption,2019-06-29,50000,107.5315,464.98
TXN538527,INV0141,118632,SIP,2022-11-23,1000,169.1254,5.9128
TXN760460,INV0184,125497,Purchase,2023-11-22,5000,32.8953,151.9974
TXN539357,INV0135,120503,Switch Out,2019-03-31,5000,128.9583,38.7722
TXN387465,INV0179,118632,Redemption,2022-04-01,10000,179.7313,55.6386
TXN163746,INV0178,119551,Redemption,2023-06-17,10000,66.9834,149.2907
TXN658335,INV0132,120465,Purchase,2020-11-08,25000,61.1535,408.8073
TXN634017,INV0099,120465,Switch Out,2023-05-18,50000,161.287,310.0064
TXN384682,INV0053,118989,Redemption,2019-01-15,10000,73.3647,136.3053
TXN328387,INV0152,118632,Purchase,2024-10-01,10000,62.6373,159.6493
TXN842133,INV0185,120465,Switch Out,2021-11-26,10000,94.2582,106.0916
TXN331039,INV0076,120841,SIP,2020-05-02,50000,96.7253,516.9278
TXN147828,INV0137,118632,Redemption,2022-04-10,1000,178.5972,5.5992
TXN255335,INV0072,119551,Redemption,2022-01-12,25000,135.1354,184.9996
TXN361103,INV0054,119551,Switch Out,2020-04-20,25000,99.0134,252.4911
TXN464340,INV0162,119551,Switch Out,2023-02-20,25000,120.846,206.8749
TXN839730,INV0141,125497,SIP,2020-07-01,500,192.1741,2.6018
TXN409220,INV0084,118989,Purchase,2019-02-12,10000,49.2465,203.0601
TXN865960,INV0072,125497,Redemption,2021-11-14,1000,65.3116,15.3112
TXN789247,INV0200,119551,Switch Out,2020-03-11,10000,193.6299,51.6449
TXN369845,INV0161,118989,Switch Out,2021-04-24,25000,192.7452,129.7049
TXN440014,INV0069,120465,Redemption,2023-06-08,1000,60.1181,16.6339
TXN342979,INV0187,118632,Switch In,2023-02-18,5000,54.6685,91.4603
TXN198242,INV0127,118632,Redemption,2024-02-25,5000,101.5845,49.2201
TXN284665,INV0049,118632,Switch Out,2024-07-02,50000,38.4521,1300.3191
TXN395744,INV0006,118632,SIP,2020-10-29,25000,141.3336,176.8865
TXN513345,INV0176,118632,Switch Out,2021-02-08,50000,43.1743,1158.0964
TXN175548,INV0110,120503,Redemption,2024-02-07,1000,39.865,25.0847
